business_id,checkin_count
jUtSldtutYrAmU5YxJ4Uxg,3
jVJdCT5lD-DT0LuH1OGVNA,29
jVvuP0Cy4Oseas9E7Rzr-g,85
jX25lSWhlYefAx29d_K0tg,80
j_PG6HkXaic6GQi3eacn3g,37
j_udZkQ0VG4xpJr8MVZn9w,540
jgmOySDa3Rn23l7uiS2JHw,29
jhT1Ifc8BuTv2fQoIchYjw,138
jkGQQ4_LgJx3hwPtCFkzbQ,3143
jl3gPYK9JEnkJvmnhh3Txw,84
jsixIJGKOe4fVBIwq69-fA,213
jsswNdfq47Wp3JNz4G-89w,13
jt1TfLJQN20aoVskD_8DuQ,168
jtB0LkJAq4dq2RWTwenk0w,12
jtf-8-eBe0m-cPfDswkVSQ,3
jvQrDZjtJdQj_jluWjEJ_g,42
jvmICtfGWev5D00G5lazQA,507
jzCXUDZPzoCXyIEh15tY2Q,12
jziRKhtHxeJPAPWS21jRYw,1202
kjhIbW8NKRvXmLDwz7lzhw,1107
jzjFiISCuCYN4NR5DhVZDA,67
jzkBUXJS_p6q4Ajl_J0l-w,99
jzsspHqP9kATWji8xUhNFw,368
jzvgB66X05iwv15SbC4j0Q,142
kB0jhYe17R7zobBUXfsP3g,167
kBJ0tVGtF8x4L_DRQiPwUw,344
kBLMIhzYGoqKm2EK4GME8A,723
kBN7qnzhO05Tfqjh76AnCg,11
kBbNlvMglJRrPmlpdCHLuw,66
kC6C9mqUq_hMUYZZ-5kKWA,46
kLKyUylzXxNkMMjcIRk9sA,178
kLk98pBBMCYlQsW7cVfkyg,12
kMTzXQz1KkbgN459GXg1dg,188
kQDsmkRsLIiEEY2douOZWg,833
kQRB8RNwd7cEMcURTS-I7A,867
kQXoYN6LqCs1CElEFWj-bQ,351
kaQ-ReAmU-xO2XnQsMFwRg,723
kaUqJ4AgfXxdwjF8rSQZqQ,90
kaW1wIGEVtLtAEIgHm_PQg,385
kaa_6QEWbe3NY4fuOgmSDA,24
kbCLYTHYwHOPYE4s8gfcyg,35
kbPT6BFoLjh6yTyVf_UKFA,242
kbUeqMV5NzSHVVzJURSuBA,232
kiHqK6rB1In1O6NirsG2_g,66
kiRuUDU74UUdx6kIFAgOdA,11
kjMMzguxucNdtrdEHq3-4A,20
kjWyIfKcetKQE4Gsl4oYtg,19
kjX7I5bywXku18py-chn9Q,449
kjyfX2Z3uInKr2WAyF7E0Q,292
krC4geEoBG3Y1SOK8i_nug,73
krQnLL-V7I__Bhm_xyJaWg,208
krTxH1a9kzWgwvt3PVH8pQ,476
krUc0iZgQ5lRjizassIXRg,637
kxXOOYTxbFFXnRwnMsfo6A,35
kxsXFTtfIPWRRt4-ydfzKg,125
kymjw5YfWILIf9X75Gs84A,18
kz28R2_dTlUfT4Wb9A6qDw,184
l2_ZhU7oiiN9fpLTEw8U5w,30
l4IeGBHXV2E8S8COd9rx9A,3479
l4lfhwS8dEhy3MZ3AW1S3Q,262
l4uH-6afJzbm0NFRp7lKog,33
lK-YaoQ670dGJrmaqyJTBA,1017
lKVyIWt6vAlJsB1nKadcQg,122
lPday_z2XpRJqbFWyCh6dw,20
lQ58_4SzdETRSw0h8tilhA,930
lQTdARrqdKMAcDp1PWpQ9A,507
lRkEq-zMOP73GTNnsXLsbA,243
lVuGKyZ29_ysUtuIGkMEWw,12
lW0j4djwjel3zBXMPaxv5A,182
lW7LfqJI9r4FpKvxb7Ec9g,176
lWRetNVqyfD63VeFDM7vIA,80
lWedWkinrM5j13pyimbpbA,1061
lX-H5mJYzs9i8UsPghlvCQ,86
lX50JpkI4TCttcsyMYOcKw,206
laElNpr0C23diPSsx12Nvg,55
lbGQ0fIfpiqltPCtRGt80w,112
lbIkYzw90FN0aFfJex-vTw,37
liwJYmEtWmWHcef_16kCTQ,13
lh3ApskP-4XVdsQ-82792g,562
lh3QYUmMsx1gSnH2dYwJSg,4
lhScxcy2g9t4L52hNISqJA,4
li4Yw2cG968EiymHMCdoXg,114
lkhTmJH4iutaPfH44Zm2mg,6
llLvHJgkKQNfzgtKf6p3BQ,1672
llck42Ytni7_DlScw7LuHg,22
lmDeX1e658Zu5rIV3-lvKQ,14
lr9d5W6cPLsuvXR9GBMnhw,43
lrFFdT0obUgzjN3-Ysc6Lw,20
ls4-Q1KYVP7L6H4eMTQx4w,25
lwbFhaGaKUtwPdaXXjy3mQ,63
lxhYeCGJyHu5Pnx30quNSg,62
lxuRSOi2RCW2yu0HT7GBEQ,7
m3NH0HumRCp4ARx8RBD7IQ,857
lynRxJIurnxYiaM-595Ngw,83
lzC5GKuP0haiIz7gOtvDFQ,354
lzedq7Zh55nISP3z8RAw5g,63
lzaR8qKF_s5IjeUY3VQPBQ,44
m2h9ANlF2_eRg9IfKwsivA,110
m3YaaSd7UFH7f0skHO2ISg,76
m4Vxvy566FTJ-2GlTn3Obg,36
m6lqjyxAKw0i_5UaREfMLQ,854
m7B4MYxobP4HwNZa3lesJg,114
m7a94wUd2yWKtmxKb_Dbrw,6
m7t75KdwXR9GAyvRvppk0Q,81
mFdcvwmYS-m1eHIonnTQyQ,1136
mGPBv7-zGpGGIChYVhHwtQ,73
mNmUN0HghVFeAYTJ5GwxoA,173
mNxt6P05Sf5fhPtw_CtC2A,31
mOhQ3gjsYsaOZcoT10iQtg,58
mP8gKzr8NKvbTtm9XePvOQ,175
mPBit7j-7KfRg1w9An_Xjw,64
mPH5-AnH9SAvW8ydmw6TGQ,75
mTxQPA9W24fQMR5Ro-TkJg,70
mUhdrtcDU9ane-kaxMHlWA,592
mUrkyChBfFC679O80poJAQ,121
mYMPepp0QIZRk_52pWzeoA,1745
mYYy0lS2TkzhPtLNP-Fbgg,850
mYzCl-LXQ9G8ij5MDSmWpg,43
meah5bJYnP24TH6b-8r_Eg,16
mf0OyZ6DX2iKUFIV9TqFRQ,2570
mfBbcBaOo7KZsJ5JZBSeZg,52
mfRWNYc5wGLet9L0GGs1ig,76
mrjako1zgJLJs6Urd5WyMQ,25
muu6xdNuHlNA9iShXFvjcA,184
muxda1cSVtplETqTfYVgZA,4487
mv4h0tqYMTR89L5GFk7O9A,13
mv8ggKwDehcSqlkrjFQcJA,5
mvXtwW5Cj7u_CRaHQpTghg,196
mwHeR8ad_drLy95cf69TPw,41
n81odT2AYNS3G3H3hhcTNg,2
mwhnPkUD4fsitu8vk3Y6CA,329
mwicE5Un-uvqDtWL5wNBcA,303
n9uQrKjd7Yn35NA3vGRtpw,748
nAgWSFFiSXUn5fg3-2lvJA,73
nB0dV8yPv29F3-CFMPG8cw,2077
nCT64ZImq3KCuUatn8jHUw,124
nB7LcJIvZr-EbJj4oFZf-A,1140
nCqHgLEC1Gf89LzNS98Qhg,3
nP6faW-CF50mPG2ziRAc4Q,29
nQDbvoKKcQap_CIfuAU72Q,175
nQVNvnDjLB_mmexuwkWqVg,306
nQeu2F4xOiKoXIp-9engUw,831
nVZodgIcBiPxIYmyZpu38A,6
nVfkNZLElDdhqWcnaDPtPQ,244
nWKz6gy_pP7-s5VR13X1iw,77
n_8tTXnYJpA_VcM7hnmyCQ,80
n_RyzuCAiR4yW2JLkl0Jng,38
nc4zwV4aj6FeMaSIxZk6Kg,55
nd1wLaVXyk86yECj1ffwJw,124
nfDNbJ3eWwudtQCyp2EpSw,163
nfZswvgO6iC-zIcWKbCFCA,3
nmWOrJHm5qSYzhZINwqXqg,23
nrJ65mZ76K1pLKiCNhLymQ,894
nrUPzM6ekI0Piz5se4IsQg,109
nrXtCSdfWg0TJ86onEZWkg,702
nrZ2IbBsKRDduM8ghOgwvQ,16
nrep-epDhpYB3bDCVGdIag,97
nxOtSRgqnr_3fb-nnSc8mg,175
nxf2D6Hw3dPjtmrvj-7g_Q,16
nxjY1CEz6S6iogenYhlj5w,13
ny4I5fE9rGSC5toJkQqgEQ,281
nyNFz7MGGfwgciwzKiFeug,11
nyQbp8DPZjIKOwV12s2G1g,1039
o4JQbO3MyNaK5LmJcQrx-Q,76
o4aN920EsZWmXuCCunV5OA,62
o74FfCoe-BCh75PeMjr_aA,29
o7LSwqYMkhKzoyctobM7DQ,151
o8YfRZDN_2p0if3tDqP-kQ,68
o996tDYd0KRgeuY9mDeAGg,284
oApZNJtRz5TYSQq4eshsSw,81
oBJzMFy5f3VGwoIiRLqOYQ,17
oBNrLz4EDhiscSlbOl8uAw,10209
oC43ya3FFAG256bEXyXm2g,85
oC91lprbbfzw7DOYiYln7Q,1052
oCUjFlXgeap1718c7qU-cg,4
oCoiJ-GBriiupCgpgWfVhQ,293
oio-4LCmd1iZvLOBd52JTQ,94
okZQEPO78ybzdFkRgnN-Ow,55
okxomeADinzNXTzX9PqVSg,110
ol55TE2I5MFbhmRpTHzlVg,285
olLrmKZmBmo1vh05JZQZBg,134
olTM8BfLhhcRrY6yCWd19Q,5
olkYf8HSRKvc95rJ_imdWQ,40
otJAPyE7thHcLuFCM8Wtvw,298
ouqfnrUwbfsVMIPV4u1U2w,460
ovidzHT7tgT7QWwIRLYV9g,249
owsYnTYd9U8N8rNryLHr5A,64
ozYCV1L1ACTIZuds0eyQLw,305
p1jcbRzdFME-3gM27eLtag,24
p2TgRDJd1PnNLHfrEslTdA,6
p32eg0OGN731AMsi3QzBMw,278
p53i8ogh4pADR41GwaPRjg,223
p4sK46GJydKzeytBeDBz8A,364
p4vcnjLDLO_TLWn7zoYEVg,63
p4zm3a5-Ei8wjUV_KZq23w,924
p61Dp2gjj70LOSBDQPUK5Q,1
pDDwhEfUVhXYqpZ0NFLNcw,3
pDKtJ2FXOujVSXX1MCxWbg,246
pDOmFcUzaCzh2ETvx6z4BQ,742
pDyhy6j_QMhP69wLmmROvg,116
pFjK_h-FX4TwAC6R_6iRqw,310
pFjZ8TC53F0v2hgUpesfzA,181
pGROZUp4aYTben3O-jHEKg,65
pGrer2c_tJ2ykTfs64t8JQ,246
pM7b0PtsVJc46aEAiwiMYw,50
pO1bjUULFCGIo9O2S28yoA,320
pO67SUm881XvJS7R5VcWsQ,12
pP4q0Mym-qt20nRqTKbzhQ,189
pP5IoCQ06QXCadQebHCIzg,438
pRIaTc_z60jrY7qL0k0Iqg,146
pRgSSLzPCyWH_dJ_GRyUCw,79
pRhfAK-K0hiM9GJ9d6jsyg,331
pSULno65Tj4xEN6SMN_EQA,111
pV6_wEj6GO_0R3VaCxSKNg,18
pVF5PlH8OoV0S2S4mIEIcA,208
pVHbXwsqLxNzAx9rdwy2EA,590
pVNQNJe5D5jnygJjWwSnfw,3
pVoiBkEnB1sS2R8l8UpZEA,191
pVwMHUYFMuwmRe6M--ZzwA,248
pYyShHmDznH4b67OTuMmWA,36
pabMCjMKIJOkM2qadvx6Yg,179
patyl09ygp5oK1AdP5LbdA,204
pbsxTKD_Yn1RIvjneNVfrQ,25
pd_LpyOsIpiHnrj8jkh6PQ,52
pddzq4hZMD7zJsuIooT-kA,292
peeXG1Ra-DClPQv14jvKvg,337
phAQorb2ixobqKKZC5Qmgw,10
phrcCEjmi43udsQgxWtsEQ,13
piTT5OuV6ePIc_awSG0caQ,8
piwQeOk72AM3_RMqwuk0VA,326
pjSyV8tcqSDNZYS539K0ew,20
pm8H4MRrEsp2K_3ln2pvqQ,862
pmOE6L49V7vcLRTEDD0Snw,10
pmx7I4YUau3RHczvKmXeeQ,17
pnOmaiyKyacpTz-uPsimHg,115
pnvgzxwsuYSx0PbgfF_qxQ,18
pnxL0sjTp4EjL93PvdQe-w,14
purDyT44VaMNOwiqN1rAQw,310
pvBE6sohm1UGUK7OaN5AIg,19
pvRtUvRZaRowNLHeC1CbFg,23
q0Xy2ZtvmwDTAj7kadqIuw,91
q25HHGjRxaV8BSSuAwOjSQ,1
q2D6_s1ggTolRx0wZj4Mww,42
q2FkEgZpw68SzKFaHGnwQg,44
q2_iNoyvPrT2pUElUJPzBg,177
q2gRx1K1mbk6zHV4ZOCChQ,1073
q4LSjYMv7rnZL1uFmin2gg,44
q2o9Byux2frVX9EtuP7qmw,397
q3Nmk6mbDdhO_S4uLohpeA,253
q71tpFg9Canoa3v-1W_3NQ,20
q72up2Av5yNNVPk7vdKg9w,245
q7QB5Ie6-M3HF1qggzm_iQ,55
q7ZDtsWUnFySwkV5fC4xvw,80
q8Rlb1rPFcGP1Fu7gGiJDQ,53
q91Nic7yJuEAYbKzX-vKcg,45
q9CR1mu8RUbeZcRNzZmMKw,47
q9MD6v9MS5irepLysMaPXA,116
q9SbiQ42KZ7yvEYZhYlttA,194
qDFtWcIlBx9QYOQwj09_fg,20
qGsdi_PFuqwzN8RqzeWq_w,1267
qGtPd-sk178XvrN38D3kzQ,666
qGzAMjE4EWgKK5cpIBDY7Q,50
qHOVeIzwDB7YiGiEkGy-LQ,31
qHe8EQyf72nWO633eGxG7A,177
qHjcMJitjnD9fnw68buHLQ,191
qNkJ-7CBZbZXLBCkOHGT5w,126
qOCZYVpQ_H0BabYkWcbXhA,104
qSc-bVbrctbnIR1P6sQWNw,131
qTFWuYTcKIGimi6kjO-rxw,38
qSiE0vDy2TJis8jNkoa4ig,64
qSsGbcsKrkBWvEceNNzz8g,35
qT5xWz87C1glYQgUmG0--Q,824
qTIgeBp_dR5Rvi0XWJMW4g,135
jvsdP8Sm9z56xyrMXansbA,107
jwJXTp4gm3woU93lxj8UdQ,79
k1nxMoD-KHswR0lC0tujpg,384
k37i1EW_x848o_n1ATcErg,13
k40WgsXxRqe9qSHMv95a3w,442
k487vLw39Zs0aRgpnRYTfQ,179
k6s6iOeL-Ur6zvr5kHEF8Q,2
k7ESc-3Odp6t9-V17YDipA,178
k9QaQYOU-egM3UpS8daiYA,19
kAmXP3e66dxu21-5_9sBsw,344
kD_sB-s57BYwP6QND1sVdQ,18
kDgbRdOh-TEInfcumtfwrA,162
kDzWs4ed9zOJ6a8xfCrBtg,49
kGYhWQy4PdgAVSUYb9U1Zw,527
kH7U5_vVF-nomnoXAY_sIQ,99
kHOXo-IZSpixpctmHsGlyA,9
kJmMX1VGooeM77skmQ_KGA,25
kJputVxFc4-tvwTI6MVm3g,54
kK1re49IK3jmCYTL6B6_lw,628
kKfCU7mKFzQF11qI2_Ac0w,245
kLG2-BOk3YHDXS8PCxekZA,339
lsyCjtPSGw-wfG6bn7_Wcg,451
kVLuUIP2N3vqcePYea2k6w,229
kZu9sbMkvbpDCpqmm6TpOQ,25
kZ3L75t_7EqE9kRS6bpWSA,88
kbWKwvLXfJm5sLVfw-Foww,681
kcny26vdc8SKs0hHo6wiQA,130
kdHR8xgiURiZF7m2No1ckw,85
kdTO5vuqgFaVFvWYdI3lHA,7
kdXQfrD2U7OrLe_NcylzFw,75
kdYYO25_GBjwXWaOcZNGsw,8
kdYlbvC39vCv_PUkrsFJ0A,65
kdnVpv8IxRkc0SwKNdx-cg,24
ke5tQDjkfA3k0rk8ImHYMg,105
kex3ujGWOUvBX_ms4Etdtw,40
kfi-B1KqPzcqz_pjVaXonw,598
kgFqrL2iwYWA1ABFmjJjOw,32
klp2li2XK5mIikZSQ8T8zA,15
kmXA4JnwZrFwtB1T9n3LeA,13
kn0-Tc4JFnpnlCyqG-3X9A,465
ks1BsT_1dncllU4YM7C2Qw,74
ksE6VT9VcsZnBbDjnYcoJA,10
ksIxYQ7hlBbGu9Mw8vpRZQ,821
ktM6aYuzqWd-kA8SIWswiQ,889
kzy0Kf7z1ucbL2sVbfAFsg,139
l5NgHzWPPHYe-ulHz6MYpg,67
l6VVkTFP1MMxOgOUHfrgiQ,458
lAm4Tqt4fEpZO7YAQN0DSw,119
lAni_2IBdJOUMGXYXSmU2g,199
lBFJbU9F83W7rrjPF-LQYg,111
lEOxwatxwXaCi8lPUTFKRQ,106
lEcTcfql0HHwXgSkPudbJg,8
lItMh_MFnh9Bf2m1m9wN-g,103
lOZxgiTD0KBCaECdL1eWHA,439
lLhm-u5kDFVHViFAFHDFqQ,120
lLzKVCIxNyKdQUeicpvaLg,33
lMBeEk83Kf8R-k_qD5s8tw,265
lMMlXRtgGOQutrf6LvkhHw,8
lMP6nTVHwLv15Nvzs1SDjA,10
lMlGl64sR_1_OshbxTFWdA,29
lMmlIy_J5o-D9l6XNR7Erw,173
lNQkuczvXv6vIT9JDacpHQ,64
lNTXXh_vrIt705lqDlDp5A,467
lNWGx7QGejxGle0oIgojNw,11
lPB_ZBXjLmV7qaPL9t0DTA,105
lR_ka9JYYUpL3se5WnLs1w,255
lU3elCfnhoOAhkR6FewPSA,1468
lZG8eUJwuZA71pU-6eK2WQ,11
lZf9kxV5aMJ9bpRX9aizAA,51
lZoyZt1bTPW2CQbyWtrjxw,5
l__xdhbU0Dgvril-q46SLA,234
ldT9ihVk6BG6fXWd1N3ybA,289
ldr7iDtxFXX-q7tJuXqlGQ,1529
leBpyQruds138tREAfRvzA,208
loKMBVzemBJN0RMGwW8K8w,23
lp0TmbJweMHcfdljcqnaWg,168
lvU0w6fzxbzYKYtBnbCv5w,2
m-EmxI6FmscRNfyA85layA,22
m-TbOkWVCCN_aSUyqFN2hQ,14
m-mAb_m76Esgu3rlSkGMuQ,154
m0bREye3nKAWWItFxQkTdQ,608
m0xOsneAGX_5nIlxrLaN-w,70
m14o43aOPMR5Z8MhDi8wVw,244
m1xhXDF9V4y5pbdWONaQDg,19
m2AAk9c1S1n8hE-Ny-vlSg,209
m6KZGTxRb9_ZyDpB1G6O1Q,347
mAPhGy1jm7va499TPFlHzQ,278
mASpdje22xMQkJoF88seSg,74
mAYXISOsRRmEkj6mLeu0Og,10
mDsElkXohOsEOH46cpx_Xw,247
mEHb4-UPTQkhn6nDKIaxZA,16
mEam9yl2KQs0ebKgj3mPZw,119
mEudf3Z2rKw-DoEbsImUCQ,287
mF2v1J8RLSDPScs44wbYxQ,17
mIwPIJqIqAaDVZHJTtodbA,82
mJEr0bmJr3rrCXtw5n5zcA,49
mJYm5ronkSp2hDI71rdKxQ,78
mKKuShu5EQolhOeih90V4w,165
mLjIVDt9o2Zaohx0VYVfPA,604
mM4--pwCB_N0vwuGpytR2g,74
mMnkbIMG9MUW-rb5a5Q8Og,383
mNw3UU6PPUAeS31VKgM-qw,749
mUzkkIzkOxLw519OA9wo3g,71
mV12ZKWE2WuYy0Mq3irzYA,800
mVEqN8IPU-vCeKTXC5lsSQ,14
mVH_1mDS53jCWsvww4IX6w,62
maOMGu_2dSHKydBgZdTsvQ,1448
mbIBa3LVNRQfGQqCJLQsNg,31
mb1NchJIUHRvGJcNInjv_w,1
mbDqYJJhjkRMMol37QSLzw,163
mbiZ_pjxsNQp0bHG7BMp3Q,222
mc1uhOwSoZ-lMMcRiRd4iw,13
mc9HDcUz4WxcWauiViLV-Q,412
mgPQx-d8YkaygZ2b0iRXOQ,269
mhEClxuKxv8UWXPm1tSPyQ,3
mhI_Ph26WPhbzX9Hs1lUtg,101
mknZgnlDChUeaq461E2TKg,9
mlOuZwZd_rqCyDb754UnXQ,7
mlS4Q5pZXcY7NgdvfdBuBA,31
mlT53d4uAbe2_W4eDP1TYg,116
mlpOoVd9fVIJbz0PiScuLw,21
mpu_IJ11lbSrYZPAIGUPow,271
mqpJptUDoSZiKBZKafywoQ,14
mqpXIXRuaWdKhWmeNRCh9Q,338
mx1_2BxcIbZ1RKsGG_UPHg,12
mxZNnWOXTK2YLE_gDPeAQQ,299
n8NLEmKuhUr4fplfjJdTjw,242
mylzY2rWtZ9c266o3KoLJg,42
n0XWfd9U0LDEw-n7kSb55A,69
n8lxMCKQc2XjSy1n6tGQGg,9
n2jR4Lsru_AclTbbRPH3JA,72
n2jcFEMayINl_eZ2zGBRhw,168
n3RLMOsTmgetUZqKnXi7OQ,118
n3xTK_jqAwZB-C3sUDXEvA,541
n4POU-0-b4kGyhJPwR89Fw,170
n4PdRDOWgBOhke7AqCW3FA,416
n4WqppX6hDN4puKF7prdoA,31
n4alafw1npRmVXzfBLUGPQ,267
n6FxuhBjD0c0VkpGhIDGeQ,307
n6GeIePXC0G3eS8UPGvloQ,111
n6IIEHrJO2nQWmS6qBPw3A,115
n6LoKPdMBVhG_d8DbnuR_A,49
n752SCpfXYjeM8ztL_VJNA,65
nDdIb6y5Vc5_aNG-Rd0JMQ,54
nDo8DdW9v4hVTjuK0I93QQ,9
nEjjekRdD1uoC517YF4IVg,28
nFDvzfl84x1y3NMBcjqdbQ,349
nHd3Ti-dPNC2xJHshgAzeQ,51
nHqXNslv7f_5nAZOGCjxHg,59
nI0pvN5S_4nloj5KYtnFnQ,145
nIE7ph1w_bttQMJQx5hUEQ,40
nIWGLfOvlBcfZMm3Gm_EQA,2
nJgxuU0lQR8--dPd_tXNvA,33
nLtEKKWY2jDePareN9GV7Q,15
nLxzI1lBOFNTKEnoip66wA,541
nN8plg8HmBSb4c7zdCZALQ,15
nSptExAJO8atirMyZbBh1g,208
nTBStZYJfHGdSZJbpaBiPA,2006
nTSXLSVKq1PhrcGFzjgiaw,296
nTa3d0hycRG6sC5IRkpnww,590
nTkJq7iDAcPyoe2zP5NhyA,105
ndQEgmIjLxSsDel3U-hPhQ,214
nePPSHdai8L7aWmXwOZHEg,17
neZ57MQjD-ai__HQh5ULaw,410
njC9m9oY5s9uNghMp_fDnw,119
njNxIjW06NxED_1DWrJwKQ,286
nj_6YtupsFwSp8xYYyWKoQ,201
njkWmkrNQTkw_J9YDilLCA,90
nkAk9GdOEwNaYf7Zj4Cp5w,3
nkLla0nBTUPL6yj-zX6eaw,404
noUma64stIOSYAQ1GIIFjw,77
noYjWEY5R7k_wTtHUkt0dw,87
npbyVt0BRPa-bF0OzFTflQ,12
nrt_kZKsirgTFB3JY_bKpQ,222
npwr8oK-hmmFSq1ldFwbQg,2
o5Uee_gmS-y9R582PAkX6w,10
nu8KTa1S_hzLWn_QFhxJVw,106
nuZm_f6EzuJTu3iT_b6DGw,176
o0Ue_ISOjiM6HWByhYOcqQ,160
o0uODX3Ot6dkHn3_C49Wjw,96
o1VvPlD-NNXLsnQ8cDuc0A,105
o1XFkEB34jUry4Vk_L1xdg,259
o1ttgSZr3KXIJh8RDqnaNg,84
o44f6a0qqeonD7XKC_uFng,228
o6JVQNT7CgO2PDyXPXBPXg,5
o6QW19rG1Xsy_ySsxqkpxg,38
o6b-VwNvh8KSR902jha3gg,379
o6jfwLREaGy1mwAEybjOkg,207
o8qxgLiuU3wPYu8uCk1K1A,56
o9dB3ptlB9qdiOvJzMeSLw,293
oAenM-Xo_mBBP7neS7NKpA,165
oAfFq0g38WnW_ETrw7oO8A,62
oCzJCQZmlSjvktGE4OVzIA,21
oEANneKo_n19RbAK2yRBrg,2
oEGjLHfQHci0GgSDS361Hg,295
oGU1LmdbKyYm_05PN0F77Q,199
oH6vZBltiuwtjUMLLDmWQg,146
oJBsZt4PlU1fOZEzJ9Ha2Q,47
oJYsXdtSBlphV2O7m74mVQ,7
oJjDIiYuy-2wLwxdVaK9aQ,39
oLKn_xmyQb_w-xCL6VR5UQ,48
oLNTzsLmr5LMbBCA2SQWqg,702
oLc7k78_YcDMnMCdbC-h1A,2084
oLi0Av7zJycNUVfXTRe8NQ,18
oMHACnayPlq-COk8aqtj-w,8
oNDzbB73ipPBNbICtJquHw,763
oUn_LqF4ysYIZQksrEqN1w,111
oWtBhwCbdMC5DS2SV5QcWA,14
oWk7BiqZG99slmVSq6fmWQ,186
oY-w5FbUv8YPA-vJmkdW1Q,15
oY7DhBkPLO9F9DIwg42FKw,75
o_Fl1MDKefpJaH3J6lbgqQ,1
obnfAQ4VvhpLHIAn8UmAcQ,5
oc7_PjsH22_Rm5Jh635AFQ,16
ocNvlc_zH3VdBbRpB6kwoA,173
ocj5VpnWiEAgn0EExle0xg,99
ocmbenUwdjb0IzbHOnEI2w,121
ofyMJx1L8_FGa_Vy-uRIng,139
ogyKKg_D4ioc6Ech_pKqfw,5
ohTz7lyihPtBgIpGbDkX1w,25
ohWH383r60AREWh-aphpSw,1087
oiSVxgRNjdcdzKPOBIR6PQ,1
opVvfe2wZyPNKo9ZRyo_YQ,165
oqHGxhZfKE3n0h2ICtoqpQ,605
orWnr3gnPz7Wt2yLfKmBDA,30
orbXZK6M1NoCb2r5wqwXhw,133
oriZ5IOonGHHRkmeSHNwiw,58
owwOC1bVQt1XAMdiM1TOzw,19
ox9L77GJ-ghsjcZlSPrZDg,344
ozvuAWFQf528aHHOnrM0yw,359
p0UDrPf-H-XNNnGif7l3Ng,6
p1257iwsyKj00D_145O03w,439
p1IBOteFb67rlPjDFWzvkQ,140
p3Vbzk03kNiI0tr181qamA,213
p3j6OTfxVc6fBO9HnkAVhw,161
p4DH8e5uXeATaBvTyqwrSQ,2
p4as_2mqWG_AUVotO9G_nw,13
p7bv1603DwdmUmb4F__cew,148
p7dn4kf-khGTPmWA8vVaBw,1
p7r-9nXcUltyurlO24yrZw,63
p7xYhOyY5JSEVqrbNT4pCA,66
p8pnCX2Z5aJ1C7TnSvyaNQ,289
p8sIj80pLuzyDZW_gLAIlA,78
pAduyzxCXe7nf0ZcE-8O2g,8
pAfC9NSwoRvUSHfPE3VIog,455
pBGQqWycY1-B1L1nYoBXvA,147
pBluTA4ne5r2QQq7VlyycQ,32
pCqAtxJDMv7ha57hOkB11w,709
pC4NU8KGBvtdWIgK6w8n_A,5
pCvNFAKOU32WsVwm_PADPQ,411
pEw7LP0CItZ5TPA9PkBzwA,521
pFPWOmcrrRuUuThbpjrNZQ,5
pFbMqkX0i_2LQWy39Vc40w,82
pN3O2ZLRiSLPyCWCe6-DNQ,14
pHnv_t-DAhk9rHMv3aQbBg,120
pIPC0O0S4DxaFibQ4bpQBQ,380
pKI8zDJPltHfZyX5mFEPLQ,15
pPMHur7EI9mb139mMhdowA,56
pPQXzIIbqLoS3axeYsOx5Q,131
pP_jeWrWq-lvMitmkM2Gkw,596
pQNkUQwI_YXmoukFlu3YoQ,225
pQngAgi6GGq4ZBNL2fiF0g,39
pTYYvaidkQxPVtKg6MP9FA,78
pXKUrKDnNzEW9rD3urTA5w,26
pXRrRf8fDv6yU3xp1E25hA,1768
p_L4ZfYI1eO0y4-c5fbgnA,7
p_qSQwShIgQnNxGcajI4-w,3799
pnZQOGEV-Ru6vHIYaUuQBw,506
pokS0UOGVKuILWtS1HNLBA,203
poruVZH9V5p3u170Pi3iYg,265
ptEhxv7nZLLM4eDngNMHJA,87
ptJnKvMCb8AjPhKsUWATLQ,1002
ptL0bCrXmOiL1tfe4g6TQw,408
pym7c6ZFEtmoH16xN2ApBg,2856
q5hWyVx2NfaqDWvdlLTG8g,106
qAFVEkIEo7KLLdM4z7h-JA,75
qBIv-Q0bAOYyRSXZbtOtng,248
qBNgW8QXDlWjMKLKnt5GFA,34
qBa7eCuZrepejZbUE-yp9g,423
qIkrVU7A9nBWFzuOyZhepw,103
qIua0jB42KN7txeSaZeAOg,282
qJaweGk0XzeG4cs4B7qV7A,153
qLLSKapDKrcKgkHyUtLwSw,160
qLrTiIPDlnNX6FYTs29rmg,24
qM2gfO-cqpDzxmIX-XzuWA,96
qM5IFb98g7DvK3bNpsOLcQ,4
qMpAph0MX2nrjCMdEgRTxw,121
qONvIS94nZhXYm-jccXyuw,91
qOdsOVOM98hHj1SCRscjHg,109
qP_lrC3RjfOuzeJGpHz8Wg,321
qU_CC7nJ-rOfCusuapOW8g,3
qUlEmc-EjhXVMOI9LcD2qA,6
qV27nJejxQY5BMv0l-2Gxw,2
qc9kW29jvA7jtjGMQPjykA,229
qaO4CqaLWYf1jjUVJ0pYyg,87
qaWM4T1eQoUMSRJ2AL2U1w,146
qvGLXBFz8aiQqIrFWSX64w,21
qgAIg5FCQl5bUNpYvg_SbQ,106
qgRUev0n93CspUxtOrhz5w,1340
qgckkToxEcYOTDza3FnebA,55
qgfkvGONjWNu17y2E28zgw,141
qgmeeeDVmi5qiMXuOFFa-Q,461
qhoPBAD0RP6F9bWKo6mjcA,58
qnOffBt8iV6umLvDZ5PNDw,251
